text,category
HR update: Please submit your required employee documents. (sample 775),HR
General update: Here is the information you requested. (sample 775),General
"URGENT: Critical issue detected, immediate attention required! (sample 776)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 776)",Financial
HR update: Please submit your required employee documents. (sample 776),HR
General update: Here is the information you requested. (sample 776),General
"URGENT: Critical issue detected, immediate attention required! (sample 777)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 777)",Financial
HR update: Please submit your required employee documents. (sample 777),HR
General update: Here is the information you requested. (sample 777),General
"URGENT: Critical issue detected, immediate attention required! (sample 778)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 778)",Financial
HR update: Please submit your required employee documents. (sample 778),HR
General update: Here is the information you requested. (sample 778),General
"URGENT: Critical issue detected, immediate attention required! (sample 779)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 779)",Financial
HR update: Please submit your required employee documents. (sample 779),HR
General update: Here is the information you requested. (sample 779),General
"URGENT: Critical issue detected, immediate attention required! (sample 780)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 780)",Financial
HR update: Please submit your required employee documents. (sample 780),HR
General update: Here is the information you requested. (sample 780),General
"URGENT: Critical issue detected, immediate attention required! (sample 781)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 781)",Financial
HR update: Please submit your required employee documents. (sample 781),HR
General update: Here is the information you requested. (sample 781),General
"URGENT: Critical issue detected, immediate attention required! (sample 782)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 782)",Financial
HR update: Please submit your required employee documents. (sample 782),HR
General update: Here is the information you requested. (sample 782),General
"URGENT: Critical issue detected, immediate attention required! (sample 783)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 783)",Financial
HR update: Please submit your required employee documents. (sample 783),HR
General update: Here is the information you requested. (sample 783),General
"URGENT: Critical issue detected, immediate attention required! (sample 784)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 784)",Financial
